Sample Unnamed: 0_level_1	Sequenced_Read-pair Unnamed: 1_level_1	Mapped_Read-pair Count	Mapped_Read-pair Percentage	Nonclonal_Read-pair Count	Nonclonal_Read-pair Percentage	cis<1kb Count	cis<1kb Percentage	cis>1kb Count	cis>1kb Percentage	trans Count	trans Percentage	mCCC/CCC Unnamed: 12_level_1	mCG/CG Unnamed: 13_level_1	mCH/CH Unnamed: 14_level_1	Estimated mCG/CG Unnamed: 15_level_1	id	batch	cell_type
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD002	3720691	3006910	0.8081590220741255	1962566	0.6526853148248534	1385833	0.7061	377041	0.1921	199692	0.1018	0.00516	0.74129	0.00718	0.73995	190305_29yr_2_G9_AD002	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD004	4297115	3476550	0.8090428112815226	2281421	0.6562313212811551	1505919	0.6601	474747	0.2081	300755	0.1318	0.00404	0.7321	0.0056	0.73101	190305_29yr_2_G9_AD004	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD006	4508212	3537042	0.7845775664498476	2328337	0.6582723643089339	1607863	0.6906	447833	0.1923	272641	0.1171	0.00608	0.7648	0.02078	0.76336	190305_29yr_2_G9_AD006	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD007	3285777	2658158	0.8089891675545845	1723870	0.6485205168391044	1180348	0.6847	364849	0.2116	178673	0.1036	0.0086	0.79922	0.04175	0.79748	190305_29yr_2_G9_AD007	190305_29yr	Sst
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD008	3457313	2634740	0.7620773704897416	1742123	0.6612124915551439	1170949	0.6721	377347	0.2166	193827	0.1113	0.00468	0.73425	0.0077	0.733	190305_29yr_2_G9_AD008	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_G9_AD010	2857488	2228489	0.7798769408655435	1464474	0.657160075728442	982282	0.6707	280625	0.1916	201567	0.1376	0.00539	0.75925	0.01709	0.75795	190305_29yr_2_G9_AD010	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD001	1967051	1539911	0.7828526052451106	1185037	0.7695490193913804	792421	0.6687	257189	0.217	135427	0.1143	0.00506	0.73632	0.0082	0.73498	190305_29yr_2_H1_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD002	2347832	1864240	0.7940261483785893	1418531	0.7609165128953354	939441	0.6623	332314	0.2343	146776	0.1035	0.00693	0.74566	0.02814	0.74389	190305_29yr_2_H1_AD002	190305_29yr	L23
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD006	2316628	1811503	0.7819567923723619	1395889	0.770569521551993	968053	0.6935	236918	0.1697	190918	0.1368	0.00359	0.71848	0.00406	0.71747	190305_29yr_2_H1_AD006	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD007	2214041	1792495	0.8096033451955045	1359610	0.7585014184139983	966921	0.7112	261879	0.1926	130810	0.0962	0.00614	0.76707	0.01884	0.76563	190305_29yr_2_H1_AD007	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD008	2289708	1691030	0.7385352193380117	1287526	0.7613856643584088	862675	0.67	263627	0.2048	161224	0.1252	0.00838	0.78709	0.03041	0.78529	190305_29yr_2_H1_AD008	190305_29yr	Ndnf
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD010	2416143	1873940	0.7755915109329208	1418583	0.7570055604768563	941103	0.6634	297726	0.2099	179754	0.1267	0.01068	0.79594	0.05212	0.79374	190305_29yr_2_H1_AD010	190305_29yr	Sst
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H1_AD012	2429075	1936679	0.7972907382439818	1471425	0.759767106474537	1049750	0.7134	268078	0.1822	153597	0.1044	0.00518	0.74417	0.00843	0.74284	190305_29yr_2_H1_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD004	3017328	2449881	0.8119372504414502	1737184	0.7090891353498394	1165716	0.671	366764	0.2111	204704	0.1178	0.00456	0.75798	0.00573	0.75687	190305_29yr_2_H10_AD004	190305_29yr	OPC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD007	2873956	2355149	0.819479838939775	1669762	0.7089835929701263	1139826	0.6826	328700	0.1969	201236	0.1205	0.00329	0.73665	0.00371	0.73578	190305_29yr_2_H10_AD007	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD008	2852223	2224276	0.779839444531511	1583601	0.7119624542997361	1091721	0.6894	320675	0.2025	171205	0.1081	0.00525	0.73985	0.00769	0.73848	190305_29yr_2_H10_AD008	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD010	2903683	2295352	0.7904967587715326	1625752	0.708280037223049	1135515	0.6985	295374	0.1817	194863	0.1199	0.00691	0.66995	0.00807	0.66765	190305_29yr_2_H10_AD010	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H10_AD012	2892930	2338893	0.8084858603561096	1650312	0.7055953393336079	1093651	0.6627	355344	0.2153	201317	0.122	0.00435	0.74744	0.00624	0.74634	190305_29yr_2_H10_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD001	3051640	2429371	0.7960870220602693	1586455	0.6530311755594349	1117140	0.7042	293754	0.1852	175561	0.1107	0.01642	0.80704	0.07469	0.80382	190305_29yr_2_H11_AD001	190305_29yr	Sst
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD004	4378158	3569121	0.8152106433801612	2348753	0.6580760360884375	1580822	0.673	499889	0.2128	268042	0.1141	0.00443	0.74443	0.00698	0.74329	190305_29yr_2_H11_AD004	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD006	4368209	3498155	0.8008213434842518	2297706	0.6568336737508772	1500170	0.6529	525390	0.2287	272146	0.1184	0.01169	0.79834	0.05805	0.79595	190305_29yr_2_H11_AD006	190305_29yr	Pvalb
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD007	4101882	3363405	0.8199662983966872	2194135	0.6523552768697198	1476441	0.6729	477342	0.2176	240352	0.1095	0.00423	0.74211	0.00696	0.74101	190305_29yr_2_H11_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H11_AD012	3869927	3148128	0.8134851122514715	2044365	0.649390685512152	1382971	0.6765	421890	0.2064	239504	0.1172	0.00798	0.79505	0.03195	0.7934	190305_29yr_2_H11_AD012	190305_29yr	Vip
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD001	1911465	1504828	0.7872642188059944	1168335	0.7763910559877939	835891	0.7155	203568	0.1742	128876	0.1103	0.0041	0.70932	0.0045	0.70812	190305_29yr_2_H12_AD001	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD002	1834015	1441972	0.7862378442924404	1116653	0.7743929840523949	769341	0.689	204825	0.1834	142487	0.1276	0.00341	0.7615	0.00369	0.76068	190305_29yr_2_H12_AD002	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD004	2257875	1798082	0.796360294524719	1383889	0.7696473242043467	907557	0.6558	292503	0.2114	183829	0.1328	0.0053	0.7641	0.01711	0.76284	190305_29yr_2_H12_AD004	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD006	2289366	1795347	0.7842114367034366	1388707	0.7735033951653915	971583	0.6996	257171	0.1852	159953	0.1152	0.00559	0.76757	0.01542	0.76626	190305_29yr_2_H12_AD006	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD007	2258598	1831878	0.8110686363841639	1404558	0.7667311906142221	921633	0.6562	323940	0.2306	158985	0.1132	0.00434	0.73719	0.00608	0.73604	190305_29yr_2_H12_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD008	1808785	1320372	0.7299773052076394	1026970	0.7777883808502453	746386	0.7268	140030	0.1364	140554	0.1369	0.00389	0.78193	0.00422	0.78108	190305_29yr_2_H12_AD008	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD010	2007692	1563157	0.7785840656833817	1205465	0.7711733370352434	814143	0.6754	236192	0.1959	155130	0.1287	0.00387	0.71315	0.00413	0.71204	190305_29yr_2_H12_AD010	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H12_AD012	2025402	1608611	0.7942181354615034	1233068	0.7665420664163057	835901	0.6779	259981	0.2108	137186	0.1113	0.00436	0.75348	0.00669	0.7524	190305_29yr_2_H12_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD002	2306387	1835498	0.7958326161220992	1350724	0.7358896604627191	912128	0.6753	290910	0.2154	147686	0.1093	0.00399	0.7451	0.00625	0.74408	190305_29yr_2_H2_AD002	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD004	2574618	2067361	0.8029777621379172	1521962	0.7361858910949757	1040403	0.6836	313958	0.2063	167601	0.1101	0.00439	0.74923	0.00709	0.74812	190305_29yr_2_H2_AD004	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD006	2969607	2348263	0.7907655794184214	1741783	0.7417325061119645	1167431	0.6703	383638	0.2203	190714	0.1095	0.00434	0.74807	0.00671	0.74697	190305_29yr_2_H2_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD007	2551868	2083202	0.8163439488249392	1522248	0.7307251049106136	1090436	0.7163	281327	0.1848	150485	0.0989	0.00417	0.75787	0.00643	0.75686	190305_29yr_2_H2_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD008	2538390	1912588	0.7534649915891569	1410096	0.7372711739276834	941071	0.6674	300601	0.2132	168424	0.1194	0.00476	0.73904	0.00814	0.73779	190305_29yr_2_H2_AD008	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H2_AD012	2541188	2038787	0.8022967997645196	1497773	0.7346392732541457	1090572	0.7281	270789	0.1808	136412	0.0911	0.00432	0.75823	0.00717	0.75718	190305_29yr_2_H2_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD001	328863	263217	0.8003849627352423	247285	0.9394719945900151	167388	0.6769	53549	0.2165	26348	0.1065	0.00484	0.73535	0.00842	0.73406	190305_29yr_2_H3_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD002	283874	227772	0.8023700655924811	213209	0.9360632562386948	146375	0.6865	45977	0.2156	20857	0.0978	0.00882	0.80089	0.04115	0.79912	190305_29yr_2_H3_AD002	190305_29yr	Pvalb
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD004	414353	334416	0.8070799535661621	313988	0.9389144060092819	221223	0.7046	60340	0.1922	32425	0.1033	0.00453	0.7469	0.00963	0.74575	190305_29yr_2_H3_AD004	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD006	391005	313489	0.8017518957558087	294407	0.9391302406145032	201073	0.683	60834	0.2066	32500	0.1104	0.00468	0.73926	0.00707	0.73803	190305_29yr_2_H3_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD008	332074	258584	0.7786939055752633	242460	0.9376450205735853	169205	0.6979	48869	0.2016	24386	0.1006	0.0086	0.78875	0.03448	0.78692	190305_29yr_2_H3_AD008	190305_29yr	Ndnf
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD010	366935	290124	0.7906686470355785	272092	0.9378472653072479	193656	0.7117	51361	0.1888	27075	0.0995	0.00499	0.76662	0.01498	0.76545	190305_29yr_2_H3_AD010	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H3_AD012	341636	278361	0.8147882541652519	260942	0.9374229866971308	188411	0.722	46762	0.1792	25769	0.0988	0.0043	0.76168	0.0068	0.76065	190305_29yr_2_H3_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD001	854643	680383	0.7961019981442544	477730	0.7021486427497453	321002	0.6719	101694	0.2129	55034	0.1152	0.00539	0.73568	0.007	0.73425	190305_29yr_2_H4_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD006	3599362	2891346	0.8032940282194455	2012986	0.6962106921828104	1430291	0.7105	367903	0.1828	214792	0.1067	0.00449	0.75032	0.00658	0.74919	190305_29yr_2_H4_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD007	1945071	1544232	0.7939206332313833	1067193	0.6910833346284755	738783	0.6923	195052	0.1828	133358	0.125	0.00398	0.72798	0.0056	0.72689	190305_29yr_2_H4_AD007	190305_29yr	Endo
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD008	2812868	2199774	0.782039541137373	1530195	0.6956146404130606	1033378	0.6753	336557	0.2199	160260	0.1047	0.00461	0.74453	0.00731	0.74335	190305_29yr_2_H4_AD008	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H4_AD012	3058803	2475113	0.8091769885147883	1707720	0.6899563777492179	1144602	0.6703	372112	0.2179	191006	0.1118	0.00426	0.74743	0.00622	0.74635	190305_29yr_2_H4_AD012	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD001	395678	321179	0.8117181142241924	244240	0.7604482235762612	166999	0.6837	49592	0.203	27649	0.1132	0.00569	0.73697	0.00758	0.73546	190305_29yr_2_H5_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD006	2797770	2260534	0.8079770674501477	1716271	0.7592325530162343	1173635	0.6838	356528	0.2077	186108	0.1084	0.00477	0.73475	0.00698	0.73348	190305_29yr_2_H5_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD008	2003319	1580489	0.7889352619328225	1194096	0.7555231323976314	798070	0.6683	248142	0.2078	147884	0.1238	0.00595	0.76022	0.01628	0.75878	190305_29yr_2_H5_AD008	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H5_AD012	2392719	1955156	0.8171272932592586	1469960	0.7518377050220033	981158	0.6675	327475	0.2228	161327	0.1097	0.00416	0.76008	0.00488	0.75908	190305_29yr_2_H5_AD012	190305_29yr	OPC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD001	2092302	1669076	0.7977223173327751	1196768	0.717024269715699	782271	0.6537	272928	0.2281	141569	0.1183	0.01154	0.79649	0.0493	0.79411	190305_29yr_2_H6_AD001	190305_29yr	Vip
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD002	2560102	2060091	0.8046909849685676	1465125	0.7111943113192573	949555	0.6481	361972	0.2471	153598	0.1048	0.00838	0.75435	0.03722	0.75227	190305_29yr_2_H6_AD002	190305_29yr	L23
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD006	2561763	2049138	0.7998936669785612	1474616	0.7196274726250745	1028441	0.6974	282209	0.1914	163966	0.1112	0.00486	0.7483	0.00707	0.74707	190305_29yr_2_H6_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD008	2413804	1864405	0.7723928703407568	1337410	0.7173387756415586	877117	0.6558	293556	0.2195	166737	0.1247	0.00548	0.7522	0.01498	0.75083	190305_29yr_2_H6_AD008	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H6_AD012	2553828	2057162	0.8055209669562712	1465801	0.7125355222388903	946471	0.6457	345777	0.2359	173553	0.1184	0.00409	0.75548	0.00452	0.75448	190305_29yr_2_H6_AD012	190305_29yr	OPC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD001	2348077	1907100	0.8121965335889751	1380974	0.7241224896439621	925255	0.67	293660	0.2126	162059	0.1174	0.00447	0.74469	0.00726	0.74354	190305_29yr_2_H7_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD002	2926544	2383907	0.8145809528235352	1708449	0.7166592488717052	1119603	0.6553	396401	0.232	192445	0.1126	0.00387	0.7463	0.00585	0.74531	190305_29yr_2_H7_AD002	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD006	3124328	2524126	0.8078940495364123	1816776	0.7197643857715502	1207847	0.6648	390575	0.215	218354	0.1202	0.00752	0.76482	0.01834	0.76304	190305_29yr_2_H7_AD006	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD007	2660753	2185467	0.8213716192371107	1557732	0.7127684838068934	1034892	0.6644	334575	0.2148	188265	0.1209	0.00411	0.75337	0.00943	0.75235	190305_29yr_2_H7_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H7_AD008	2990292	2366217	0.7912996456533342	1697775	0.7175060444583062	1187363	0.6994	327496	0.1929	182916	0.1077	0.00492	0.75086	0.00895	0.74963	190305_29yr_2_H7_AD008	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD004	2609304	2072977	0.7944559162136723	1450181	0.6995644428278751	954973	0.6585	311337	0.2147	183871	0.1268	0.00813	0.79604	0.03752	0.79437	190305_29yr_2_H8_AD004	190305_29yr	Sst
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD006	2933407	2346873	0.8000502487380715	1661450	0.7079420147575093	1185148	0.7133	295438	0.1778	180864	0.1089	0.01001	0.75669	0.01293	0.75423	190305_29yr_2_H8_AD006	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD007	1887941	1546518	0.8191558952318955	1075277	0.6952890299369293	765196	0.7116	202287	0.1881	107794	0.1002	0.00464	0.74649	0.00743	0.74531	190305_29yr_2_H8_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD008	2941570	2283929	0.7764319734019588	1603451	0.7020581638045666	1071064	0.668	331041	0.2065	201346	0.1256	0.00415	0.72341	0.00472	0.72226	190305_29yr_2_H8_AD008	190305_29yr	MG
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD010	2851529	2231455	0.78254683715298	1552571	0.6957662153169121	1019209	0.6565	358171	0.2307	175191	0.1128	0.00403	0.73919	0.00613	0.73813	190305_29yr_2_H8_AD010	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H8_AD012	2886616	2331253	0.8076075931124889	1619354	0.6946281677707224	1118076	0.6904	326713	0.2018	174565	0.1078	0.00505	0.73841	0.01449	0.73708	190305_29yr_2_H8_AD012	190305_29yr	OPC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD001	4137327	3330192	0.8049138973061593	2025101	0.6081033766221287	1345891	0.6646	416203	0.2055	263007	0.1299	0.0049	0.75034	0.00668	0.74911	190305_29yr_2_H9_AD001	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD002	4567659	3710192	0.8122742963080213	2224847	0.5996581848055302	1519078	0.6828	450194	0.2023	255575	0.1149	0.00424	0.71101	0.00561	0.70978	190305_29yr_2_H9_AD002	190305_29yr	Endo
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD006	4923730	3974275	0.8071675335568766	2413225	0.6072113781758938	1669593	0.6919	442350	0.1833	301282	0.1248	0.005	0.7718	0.01096	0.77065	190305_29yr_2_H9_AD006	190305_29yr	Astro
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD007	4951922	4078543	0.8236282800900337	2443074	0.5990065569984183	1639330	0.671	523820	0.2144	279924	0.1146	0.00399	0.74343	0.00584	0.7424	190305_29yr_2_H9_AD007	190305_29yr	ODC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD008	4700925	3702444	0.7875990363598654	2249262	0.6075073654051216	1595350	0.7093	399496	0.1776	254416	0.1131	0.00501	0.75384	0.00588	0.7526	190305_29yr_2_H9_AD008	190305_29yr	OPC
190305_snm3Cseq_hs_29yr_BA10_UMB5580_1_UMB5580_2_H9_AD010	4015900	3136400	0.7809955427176971	1878186	0.598834970029333	1225734	0.6526	416030	0.2215	236422	0.1259	0.00911	0.7963	0.04245	0.79443	190305_29yr_2_H9_AD010	190305_29yr	Pvalb
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD001	748961	601380	0.803	534292	0.8884	392119	0.7339	77460	0.145	64713	0.1211	0.00649	0.77663	0.00849	0.77517	190315_21yr_4_A1_AD001	190315_21yr	MP
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD002	965791	779276	0.8069	691956	0.8879	515332	0.7447	99816	0.1443	76808	0.111	0.00576	0.71077	0.00789	0.70909	190315_21yr_4_A1_AD002	190315_21yr	MG
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD004	1123486	909733	0.8097	803024	0.8827	578023	0.7198	143641	0.1789	81360	0.1013	0.01081	0.75511	0.03796	0.75243	190315_21yr_4_A1_AD004	190315_21yr	L23
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD006	1071026	861587	0.8045	766459	0.8896	565502	0.7378	115686	0.1509	85271	0.1113	0.00676	0.76112	0.01153	0.75949	190315_21yr_4_A1_AD006	190315_21yr	ODC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD007	1124005	904980	0.8051	802525	0.8868	583420	0.727	118382	0.1475	100723	0.1255	0.00601	0.7563	0.00959	0.75483	190315_21yr_4_A1_AD007	190315_21yr	ODC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD008	903297	726439	0.8042	641019	0.8824	461087	0.7193	112691	0.1758	67241	0.1049	0.01148	0.75321	0.04168	0.75034	190315_21yr_4_A1_AD008	190315_21yr	L23
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A1_AD012	976697	791108	0.81	702067	0.8874	516263	0.7353	104770	0.1492	81034	0.1154	0.00695	0.76125	0.01375	0.75958	190315_21yr_4_A1_AD012	190315_21yr	ODC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD001	1724999	1366621	0.7922	1065205	0.7794	635394	0.5965	288337	0.2707	141474	0.1328	0.01055	0.75513	0.04174	0.75252	190315_21yr_4_A10_AD001	190315_21yr	L23
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD002	2439893	1912257	0.7837	1476951	0.7724	889938	0.6026	355481	0.2407	231532	0.1568	0.0067	0.77226	0.01933	0.77072	190315_21yr_4_A10_AD002	190315_21yr	Astro
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD007	1768769	1420198	0.8029	1094743	0.7708	653947	0.5974	270889	0.2474	169907	0.1552	0.01116	0.80895	0.05224	0.80679	190315_21yr_4_A10_AD007	190315_21yr	Pvalb
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD008	1714587	1398853	0.8159	1092429	0.7809	688524	0.6303	245499	0.2247	158406	0.145	0.00839	0.77962	0.01105	0.77776	190315_21yr_4_A10_AD008	190315_21yr	MP
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD010	1981662	1641099	0.8281	1277744	0.7786	812640	0.636	292426	0.2289	172678	0.1351	0.00607	0.73917	0.00975	0.73758	190315_21yr_4_A10_AD010	190315_21yr	Endo
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A10_AD012	2230559	1817588	0.8149	1397328	0.7688	853952	0.6111	353364	0.2529	190012	0.136	0.013	0.81464	0.05818	0.8122	190315_21yr_4_A10_AD012	190315_21yr	Sst
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD004	284210	225641	0.7939	216540	0.9597	155091	0.7162	37096	0.1713	24353	0.1125	0.00773	0.78614	0.02436	0.78447	190315_21yr_4_A11_AD004	190315_21yr	Astro
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD007	256570	204223	0.796	196133	0.9604	135656	0.6917	34921	0.178	25556	0.1303	0.00741	0.75979	0.01871	0.758	190315_21yr_4_A11_AD007	190315_21yr	Astro
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD008	246056	191570	0.7786	183942	0.9602	128938	0.701	31724	0.1725	23280	0.1266	0.00598	0.76056	0.00819	0.75912	190315_21yr_4_A11_AD008	190315_21yr	OPC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A11_AD010	252399	201696	0.7991	193448	0.9591	136379	0.705	33651	0.174	23418	0.1211	0.00539	0.76001	0.00802	0.75871	190315_21yr_4_A11_AD010	190315_21yr	OPC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD001	1381803	1138644	0.824	955040	0.8388	588557	0.6163	219645	0.23	146838	0.1538	0.00616	0.77199	0.00792	0.77058	190315_21yr_4_A12_AD001	190315_21yr	OPC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD002	1495944	1226326	0.8198	1029126	0.8392	620274	0.6027	237982	0.2312	170870	0.166	0.00632	0.76292	0.0107	0.76141	190315_21yr_4_A12_AD002	190315_21yr	ODC
190315_snm3Cseq_hs_21yr_BA10_UMB5577_3_UMB5577_4_A12_AD006	1630172	1346998	0.8263	1129742	0.8387	694468	0.6147	254280	0.2251	180994	0.1602	0.0065	0.76388	0.01029	0.76234	190315_21yr_4_A12_AD006	190315_21yr	ODC
